customer_id;transaction_id;line_item;article_id;article_name;model;quantity;gross_price;net_price;net_cost;date;product_group;bundle_group;supplier_id;discount_type;discount_amount;discount_percentage;discount_reason
C02107;T03089;1;L1021;coffee_table;glass;1;292.67;245.94;160.97;2016-12-11;LIVI;;S04;0;0.0;0.0;
C02107;T03089;2;G5011;table_lamp;modern;2;47.42;39.85;26.08;2016-12-11;LIGH;;S05;1;2.75;0.0579;A
C02107;T03089;3;L1040;ottoman;luna;1;228.98;192.42;125.94;2016-12-11;LIVI;;S03;0;0.0;0.0;
C02108;T03090;1;G5030;led_strip;smart;1;39.16;32.91;21.54;2016-08-18;LIGH;;S08;0;0.0;0.0;
C02109;T03091;1;D2001;dining_table;oak;1;901.74;757.77;495.96;2015-12-13;DINI;dining_system;S04;0;0.0;0.0;
C02109;T03091;2;D2011;dining_chair;fabric;4;113.63;95.49;62.5;2015-12-13;DINI;dining_system;S03;0;0.0;0.0;
C02110;T03092;1;C7002;mirror;framed;1;164.9;138.57;90.7;2016-03-20;DECO;;S05;0;0.0;0.0;
C02110;T03092;2;L1011;armchair;luna;1;445.36;374.25;244.95;2016-03-20;LIVI;;S03;0;0.0;0.0;
C02110;T03093;1;B3010;mattress;comfort;1;580.11;487.49;319.06;2016-04-19;BEDR;bed_system;S06;0;0.0;0.0;
C02110;T03094;1;L1010;armchair;harmony;1;627.46;527.28;345.11;2016-06-11;LIVI;;S01;0;0.0;0.0;
C02111;T03095;1;L1021;coffee_table;glass;1;284.49;239.07;156.47;2015-08-07;LIVI;;S04;0;0.0;0.0;
C02112;T03096;1;B3040;wardrobe;harmony;1;1139.2;957.31;626.56;2016-10-21;BEDR;;S01;1;135.96;0.1193;A
C02113;T03097;1;G5011;table_lamp;modern;1;46.94;39.45;25.82;2015-07-22;LIGH;;S05;0;0.0;0.0;
C02114;T03098;1;E6001;tv;smart55;1;831.43;698.68;457.29;2015-10-23;ELEC;;S08;0;0.0;0.0;
C02114;T03098;2;E6020;speakers;stereo;1;178.57;150.06;98.21;2015-10-23;ELEC;;S08;0;0.0;0.0;
C02114;T03099;1;B3030;nightstand;harmony;2;185.93;156.24;102.26;2016-10-13;BEDR;bed_system;S01;0;0.0;0.0;
C02114;T03100;1;K9002;kitchen_table;kompakt;1;286.58;240.83;157.62;2017-02-05;KITC;kitchen_system;S02;0;0.0;0.0;
C02114;T03100;2;B3001;bed;harmony;1;1076.09;904.28;591.85;2017-02-05;BEDR;bed_system;S01;0;0.0;0.0;
C02114;T03100;3;B3011;mattress;premium;1;900.5;756.72;495.28;2017-02-05;BEDR;bed_system;S06;0;0.0;0.0;
C02115;T03101;1;B3010;mattress;comfort;1;601.64;505.58;330.9;2015-08-06;BEDR;bed_system;S06;0;0.0;0.0;
C02116;T03102;1;D2031;table_extension;walnut;1;151.82;127.58;83.5;2015-08-25;DINI;dining_system;S04;0;0.0;0.0;
C02117;T03103;1;B3011;mattress;premium;1;917.1;770.67;504.41;2017-02-15;BEDR;bed_system;S06;0;0.0;0.0;
C02118;T03104;1;L1001;sofa;harmony;1;1191.43;1001.2;655.29;2016-07-19;LIVI;;S01;0;0.0;0.0;
C02118;T03104;2;L1020;coffee_table;oak;1;343.41;288.58;188.87;2016-07-19;LIVI;;S04;1;46.46;0.1353;B
C02118;T03104;3;L1011;armchair;luna;1;456.53;383.64;251.09;2016-07-19;LIVI;;S03;0;0.0;0.0;
C02119;T03105;1;U1001;garden_chair;rattan;1;115.4;96.97;63.47;2017-04-10;OUTD;garden_system;S09;0;0.0;0.0;
C02120;T03106;1;G5031;led_strip;basic;1;19.45;16.35;10.7;2017-06-03;LIGH;;S08;0;0.0;0.0;
C02121;T03107;1;G5001;floor_lamp;luna;1;115.67;97.2;63.62;2017-03-09;LIGH;;S03;0;0.0;0.0;
C02121;T03107;2;L1040;ottoman;luna;1;208.81;175.47;114.84;2017-03-09;LIVI;;S03;0;0.0;0.0;
C02121;T03107;3;U1001;garden_chair;rattan;1;115.64;97.17;63.6;2017-03-09;OUTD;garden_system;S09;0;0.0;0.0;
C02122;T03108;1;U1010;garden_table;rattan;1;289.48;243.26;159.22;2016-05-14;OUTD;garden_system;S09;0;0.0;0.0;
C02122;T03108;2;U1001;garden_chair;rattan;4;123.4;103.7;67.87;2016-05-14;OUTD;garden_system;S09;0;0.0;0.0;
C02122;T03109;1;D2010;dining_chair;oak;2;145.99;122.68;80.29;2017-04-01;DINI;dining_system;S04;0;0.0;0.0;
C02123;T03110;1;D2003;dining_table;kompakt;1;617.1;518.57;339.4;2016-06-10;DINI;dining_system;S02;1;92.27;0.1495;M
C02123;T03110;2;D2012;dining_chair;leather;6;194.9;163.78;107.2;2016-06-10;DINI;dining_system;S01;0;0.0;0.0;
C02123;T03110;3;D2030;table_extension;oak;1;124.51;104.63;68.48;2016-06-10;DINI;dining_system;S04;0;0.0;0.0;
C02123;T03110;4;D2020;sideboard;oak;1;666.46;560.05;366.55;2016-06-10;DINI;dining_system;S04;1;74.22;0.1114;A
C02124;T03111;1;O4020;bookshelf;oak;1;252.26;211.98;138.74;2016-11-17;OFFI;office_system;S04;0;0.0;0.0;
C02124;T03111;2;U1002;garden_chair;metal;4;86.74;72.89;47.71;2016-11-17;OUTD;garden_system;S09;0;0.0;0.0;
C02124;T03111;3;G5001;floor_lamp;luna;1;122.99;103.35;67.64;2016-11-17;LIGH;;S03;0;0.0;0.0;
C02124;T03112;1;G5030;led_strip;smart;1;37.22;31.28;20.47;2016-12-13;LIGH;;S08;0;0.0;0.0;
C02124;T03113;1;L1020;coffee_table;oak;1;353.72;297.24;194.55;2017-05-21;LIVI;;S04;0;0.0;0.0;
C02124;T03114;1;B3011;mattress;premium;1;915.43;769.27;503.48;2017-05-26;BEDR;bed_system;S06;0;0.0;0.0;
C02124;T03114;2;C7010;vase;ceramic;2;37.93;31.88;20.86;2017-05-26;DECO;;S05;0;0.0;0.0;
C02125;T03115;1;L1030;side_table;oak;1;120.43;101.2;66.24;2015-07-16;LIVI;;S04;0;0.0;0.0;
C02125;T03115;2;B3020;headboard;harmony;1;267.26;224.58;146.99;2015-07-16;BEDR;bed_system;S01;0;0.0;0.0;
C02125;T03116;1;C7010;vase;ceramic;1;39.87;33.51;21.93;2015-07-22;DECO;;S05;0;0.0;0.0;
C02126;T03117;1;D2010;dining_chair;oak;4;142.3;119.58;78.26;2016-04-05;DINI;dining_system;S04;0;0.0;0.0;
C02126;T03118;1;G5020;ceiling_light;modern;1;168.66;141.73;92.76;2016-08-19;LIGH;;S05;1;19.39;0.115;M
C02126;T03118;2;L1002;sofa;milano;1;1879.55;1579.45;1033.75;2016-08-19;LIVI;;S01;0;0.0;0.0;
C02126;T03118;3;L1020;coffee_table;oak;1;362.22;304.39;199.22;2016-08-19;LIVI;;S04;0;0.0;0.0;
C02126;T03118;4;L1011;armchair;luna;1;456.24;383.39;250.93;2016-08-19;LIVI;;S03;0;0.0;0.0;
C02126;T03118;5;E6001;tv;smart55;1;797.95;670.54;438.87;2016-08-19;ELEC;;S08;0;0.0;0.0;
C02127;T03119;1;O4011;office_chair;basic;1;175.41;147.41;96.48;2016-02-11;OFFI;office_system;S07;0;0.0;0.0;
C02127;T03119;2;D2012;dining_chair;leather;2;206.88;173.85;113.78;2016-02-11;DINI;dining_system;S01;0;0.0;0.0;
C02127;T03120;1;K9002;kitchen_table;kompakt;1;289.73;243.47;159.35;2016-04-04;KITC;kitchen_system;S02;0;0.0;0.0;
C02127;T03120;2;K9010;kitchen_chair;oak;2;118.56;99.63;65.21;2016-04-04;KITC;kitchen_system;S04;0;0.0;0.0;
C02127;T03121;1;D2011;dining_chair;fabric;4;116.69;98.06;64.18;2016-05-07;DINI;dining_system;S03;0;0.0;0.0;
C02128;T03122;1;C7002;mirror;framed;1;176.81;148.58;97.24;2016-02-28;DECO;;S05;1;24.74;0.1399;A
C02128;T03122;2;L1010;armchair;harmony;1;581.29;488.48;319.71;2016-02-28;LIVI;;S01;0;0.0;0.0;
C02128;T03123;1;B3010;mattress;comfort;1;582.67;489.64;320.47;2016-07-19;BEDR;bed_system;S06;0;0.0;0.0;
C02129;T03124;1;D2002;dining_table;walnut;1;1281.99;1077.3;705.09;2017-03-27;DINI;dining_system;S04;0;0.0;0.0;
C02129;T03124;2;D2012;dining_chair;leather;4;206.79;173.77;113.73;2017-03-27;DINI;dining_system;S01;0;0.0;0.0;
C02129;T03124;3;D2020;sideboard;oak;1;642.47;539.89;353.36;2017-03-27;DINI;dining_system;S04;0;0.0;0.0;
C02129;T03125;1;S8010;cabinet;oak;1;561.42;471.78;308.78;2017-04-17;STOR;;S04;2;52.1;0.0928;A
C02129;T03125;2;K9002;kitchen_table;kompakt;1;289.98;243.68;159.49;2017-04-17;KITC;kitchen_system;S02;0;0.0;0.0;
C02129;T03125;3;K9010;kitchen_chair;oak;4;119.54;100.45;65.74;2017-04-17;KITC;kitchen_system;S04;0;0.0;0.0;
C02129;T03126;1;L1051;rug;shaggy;1;291.02;244.56;160.06;2017-06-05;LIVI;;S05;0;0.0;0.0;
C02129;T03126;2;B3011;mattress;premium;1;858.78;721.67;472.33;2017-06-05;BEDR;bed_system;S06;0;0.0;0.0;
C02130;T03127;1;E6010;soundbar;compact;1;252.9;212.52;139.1;2016-07-23;ELEC;;S08;0;0.0;0.0;
C02130;T03127;2;L1050;rug;berber;1;196.18;164.86;107.9;2016-07-23;LIVI;;S05;0;0.0;0.0;
C02131;T03128;1;D2020;sideboard;oak;1;634.99;533.6;349.24;2016-01-07;DINI;dining_system;S04;1;49.13;0.0774;M
C02131;T03128;2;L1020;coffee_table;oak;1;350.17;294.26;192.6;2016-01-07;LIVI;;S04;0;0.0;0.0;
C02132;T03129;1;L1051;rug;shaggy;1;312.19;262.35;171.71;2015-10-31;LIVI;;S05;0;0.0;0.0;
C02132;T03129;2;S8001;dresser;harmony;1;381.91;320.93;210.05;2015-10-31;STOR;;S01;0;0.0;0.0;
C02132;T03129;3;C7001;mirror;round;1;122.82;103.21;67.55;2015-10-31;DECO;;S05;0;0.0;0.0;
C02132;T03130;1;O4011;office_chair;basic;1;185.81;156.14;102.19;2016-01-18;OFFI;office_system;S07;0;0.0;0.0;
C02132;T03131;1;E6002;tv;smart65;1;1202.04;1010.12;661.12;2016-05-25;ELEC;;S08;0;0.0;0.0;
C02132;T03132;1;G5020;ceiling_light;modern;1;169.93;142.79;93.46;2016-09-13;LIGH;;S05;0;0.0;0.0;
C02132;T03132;2;G5010;table_lamp;luna;1;82.16;69.04;45.19;2016-09-13;LIGH;;S03;0;0.0;0.0;
C02132;T03133;1;L1001;sofa;harmony;1;1248.35;1049.03;686.59;2016-12-02;LIVI;;S01;1;72.57;0.0581;A
C02132;T03134;1;G5011;table_lamp;modern;1;49.48;41.58;27.21;2017-01-20;LIGH;;S05;0;0.0;0.0;
C02132;T03134;2;D2010;dining_chair;oak;2;155.6;130.76;85.58;2017-01-20;DINI;dining_system;S04;0;0.0;0.0;
C02132;T03135;1;L1003;sofa;kompakt;1;806.82;678.0;443.75;2017-02-09;LIVI;;S02;2;160.38;0.1988;K
C02132;T03135;2;L1020;coffee_table;oak;1;346.1;290.84;190.36;2017-02-09;LIVI;;S04;0;0.0;0.0;
C02132;T03135;3;L1010;armchair;harmony;1;609.88;512.5;335.43;2017-02-09;LIVI;;S01;0;0.0;0.0;
C02132;T03135;4;L1051;rug;shaggy;1;307.32;258.25;169.03;2017-02-09;LIVI;;S05;0;0.0;0.0;
C02133;T03136;1;E6002;tv;smart65;1;1152.61;968.58;633.93;2016-04-15;ELEC;;S08;0;0.0;0.0;
C02134;T03137;1;C7001;mirror;round;1;120.02;100.86;66.01;2015-11-23;DECO;;S05;0;0.0;0.0;
C02134;T03137;2;E6002;tv;smart65;1;1206.24;1013.65;663.43;2015-11-23;ELEC;;S08;0;0.0;0.0;
C02135;T03138;1;D2030;table_extension;oak;1;113.71;95.55;62.54;2016-07-20;DINI;dining_system;S04;0;0.0;0.0;
C02135;T03138;2;B3011;mattress;premium;1;913.2;767.4;502.26;2016-07-20;BEDR;bed_system;S06;0;0.0;0.0;
C02135;T03139;1;B3001;bed;harmony;1;1047.02;879.85;575.86;2016-08-17;BEDR;bed_system;S01;0;0.0;0.0;
C02135;T03139;2;B3010;mattress;comfort;1;588.39;494.45;323.61;2016-08-17;BEDR;bed_system;S06;0;0.0;0.0;
C02135;T03139;3;B3020;headboard;harmony;1;280.81;235.97;154.44;2016-08-17;BEDR;bed_system;S01;0;0.0;0.0;
C02135;T03139;4;L1011;armchair;luna;1;432.01;363.03;237.6;2016-08-17;LIVI;;S03;0;0.0;0.0;
C02135;T03140;1;L1041;ottoman;kompakt;1;153.71;129.17;84.54;2017-03-12;LIVI;;S02;0;0.0;0.0;
C02135;T03140;2;C7010;vase;ceramic;2;40.88;34.35;22.48;2017-03-12;DECO;;S05;0;0.0;0.0;
C02135;T03141;1;B3002;bed;milano;1;1673.09;1405.96;920.2;2017-04-14;BEDR;bed_system;S01;0;0.0;0.0;
C02135;T03141;2;B3011;mattress;premium;1;857.43;720.53;471.58;2017-04-14;BEDR;bed_system;S06;0;0.0;0.0;
C02135;T03141;3;D2011;dining_chair;fabric;6;122.45;102.9;67.35;2017-04-14;DINI;dining_system;S03;0;0.0;0.0;
C02135;T03142;1;K9020;bar_stool;oak;1;135.3;113.69;74.41;2017-05-18;KITC;kitchen_system;S04;0;0.0;0.0;
C02136;T03143;1;B3002;bed;milano;1;1642.63;1380.37;903.45;2016-05-26;BEDR;bed_system;S01;0;0.0;0.0;
C02136;T03143;2;B3010;mattress;comfort;1;603.52;507.16;331.94;2016-05-26;BEDR;bed_system;S06;2;99.68;0.1652;K
C02136;T03143;3;B3020;headboard;harmony;1;288.77;242.67;158.83;2016-05-26;BEDR;bed_system;S01;0;0.0;0.0;
C02137;T03144;1;L1003;sofa;kompakt;1;759.23;638.01;417.58;2016-02-29;LIVI;;S02;0;0.0;0.0;
C02137;T03144;2;L1051;rug;shaggy;1;297.13;249.69;163.42;2016-02-29;LIVI;;S05;0;0.0;0.0;
C02137;T03145;1;D2011;dining_chair;fabric;2;122.45;102.9;67.35;2016-09-27;DINI;dining_system;S03;0;0.0;0.0;
C02138;T03146;1;D2012;dining_chair;leather;4;200.29;168.31;110.16;2016-05-03;DINI;dining_system;S01;0;0.0;0.0;
C02138;T03147;1;B3003;bed;kompakt;1;758.7;637.56;417.28;2016-10-26;BEDR;bed_system;S02;0;0.0;0.0;
C02139;T03148;1;D2010;dining_chair;oak;4;146.66;123.25;80.66;2016-12-12;DINI;dining_system;S04;0;0.0;0.0;
C02139;T03149;1;O4030;filing_cabinet;metal;1;260.9;219.24;143.49;2016-12-18;OFFI;office_system;S07;0;0.0;0.0;
C02139;T03149;2;D2012;dining_chair;leather;6;193.25;162.39;106.29;2016-12-18;DINI;dining_system;S01;2;10.04;0.052;A
C02139;T03149;3;D2031;table_extension;walnut;1;153.55;129.03;84.45;2016-12-18;DINI;dining_system;S04;0;0.0;0.0;
C02140;T03150;1;C7001;mirror;round;1;122.36;102.82;67.3;2016-04-29;DECO;;S05;0;0.0;0.0;
C02141;T03151;1;K9021;bar_stool;metal;1;106.31;89.33;58.47;2017-04-21;KITC;kitchen_system;S07;0;0.0;0.0;
C02142;T03152;1;L1001;sofa;harmony;1;1232.73;1035.91;678.0;2016-03-31;LIVI;;S01;0;0.0;0.0;
C02143;T03153;1;G5001;floor_lamp;luna;1;117.6;98.82;64.68;2016-07-13;LIGH;;S03;1;11.72;0.0997;A
C02143;T03153;2;O4030;filing_cabinet;metal;1;277.8;233.44;152.79;2016-07-13;OFFI;office_system;S07;1;18.41;0.0663;M
C02143;T03153;3;B3003;bed;kompakt;1;727.78;611.58;400.28;2016-07-13;BEDR;bed_system;S02;0;0.0;0.0;
C02143;T03153;4;B3011;mattress;premium;1;894.1;751.35;491.76;2016-07-13;BEDR;bed_system;S06;0;0.0;0.0;
C02143;T03153;5;B3030;nightstand;harmony;2;176.54;148.36;97.1;2016-07-13;BEDR;bed_system;S01;2;30.45;0.1725;K
C02143;T03153;6;B3020;headboard;harmony;1;284.27;238.88;156.35;2016-07-13;BEDR;bed_system;S01;0;0.0;0.0;
C02143;T03154;1;L1010;armchair;harmony;1;623.84;524.24;343.11;2016-09-28;LIVI;;S01;0;0.0;0.0;
C02143;T03155;1;B3010;mattress;comfort;1;624.72;524.97;343.6;2017-02-23;BEDR;bed_system;S06;1;34.8;0.0557;M
C02143;T03155;2;D2012;dining_chair;leather;4;191.95;161.3;105.57;2017-02-23;DINI;dining_system;S01;0;0.0;0.0;
C02144;T03156;1;B3010;mattress;comfort;1;570.25;479.2;313.64;2017-05-18;BEDR;bed_system;S06;0;0.0;0.0;
C02145;T03157;1;L1041;ottoman;kompakt;1;151.55;127.35;83.35;2017-04-16;LIVI;;S02;0;0.0;0.0;
C02146;T03158;1;E6010;soundbar;compact;1;247.43;207.92;136.08;2016-05-13;ELEC;;S08;0;0.0;0.0;
C02146;T03158;2;B3001;bed;harmony;1;1089.42;915.48;599.18;2016-05-13;BEDR;bed_system;S01;0;0.0;0.0;
C02147;T03159;1;C7010;vase;ceramic;2;40.37;33.92;22.2;2015-12-12;DECO;;S05;0;0.0;0.0;
C02147;T03159;2;D2001;dining_table;oak;1;899.78;756.12;494.88;2015-12-12;DINI;dining_system;S04;0;0.0;0.0;
C02147;T03159;3;D2010;dining_chair;oak;4;152.24;127.93;83.73;2015-12-12;DINI;dining_system;S04;0;0.0;0.0;
C02147;T03160;1;L1001;sofa;harmony;1;1139.28;957.37;626.6;2016-01-27;LIVI;;S01;0;0.0;0.0;
C02147;T03160;2;L1051;rug;shaggy;1;294.19;247.22;161.8;2016-01-27;LIVI;;S05;0;0.0;0.0;
C02147;T03161;1;L1050;rug;berber;1;181.19;152.26;99.66;2016-05-19;LIVI;;S05;0;0.0;0.0;
C02147;T03162;1;E6030;dvd_player;basic;1;65.65;55.17;36.11;2016-06-23;ELEC;;S08;0;0.0;0.0;
C02147;T03163;1;B3030;nightstand;harmony;1;173.41;145.72;95.37;2016-10-14;BEDR;bed_system;S01;0;0.0;0.0;
C02147;T03163;2;D2003;dining_table;kompakt;1;606.0;509.24;333.3;2016-10-14;DINI;dining_system;S02;0;0.0;0.0;
C02147;T03163;3;D2011;dining_chair;fabric;4;113.97;95.77;62.68;2016-10-14;DINI;dining_system;S03;0;0.0;0.0;
C02147;T03164;1;G5010;table_lamp;luna;2;75.62;63.55;41.59;2016-12-25;LIGH;;S03;0;0.0;0.0;
C02148;T03165;1;B3020;headboard;harmony;1;288.27;242.24;158.55;2016-11-29;BEDR;bed_system;S01;2;17.1;0.0593;A
C02148;T03165;2;G5001;floor_lamp;luna;1;116.38;97.8;64.01;2016-11-29;LIGH;;S03;1;15.92;0.1368;B
C02148;T03165;3;L1001;sofa;harmony;1;1247.09;1047.98;685.9;2016-11-29;LIVI;;S01;0;0.0;0.0;
C02149;T03166;1;E6010;soundbar;compact;1;238.11;200.09;130.96;2017-04-19;ELEC;;S08;0;0.0;0.0;
C02149;T03166;2;C7030;curtain;linen;1;78.93;66.32;43.41;2017-04-19;DECO;;S05;0;0.0;0.0;
C02150;T03167;1;E6011;soundbar;premium;1;409.65;344.24;225.31;2015-08-06;ELEC;;S08;0;0.0;0.0;
C02150;T03167;2;G5020;ceiling_light;modern;1;167.71;140.94;92.24;2015-08-06;LIGH;;S05;0;0.0;0.0;
C02150;T03168;1;O4002;desk;compact;1;256.3;215.38;140.97;2016-06-29;OFFI;office_system;S02;0;0.0;0.0;
C02150;T03168;2;O4011;office_chair;basic;1;174.64;146.76;96.05;2016-06-29;OFFI;office_system;S07;1;13.62;0.078;B
C02150;T03168;3;S8001;dresser;harmony;1;364.26;306.1;200.34;2016-06-29;STOR;;S01;0;0.0;0.0;
C02150;T03169;1;D2012;dining_chair;leather;6;193.81;162.87;106.6;2016-09-23;DINI;dining_system;S01;0;0.0;0.0;
C02150;T03169;2;K9001;kitchen_table;oak;1;463.03;389.1;254.67;2016-09-23;KITC;kitchen_system;S04;0;0.0;0.0;
C02150;T03169;3;K9010;kitchen_chair;oak;1;121.8;102.35;66.99;2016-09-23;KITC;kitchen_system;S04;2;12.83;0.1053;K
C02150;T03170;1;E6010;soundbar;compact;1;261.39;219.65;143.76;2016-11-03;ELEC;;S08;0;0.0;0.0;
C02150;T03171;1;D2011;dining_chair;fabric;6;119.85;100.71;65.92;2016-12-26;DINI;dining_system;S03;0;0.0;0.0;
C02150;T03172;1;L1030;side_table;oak;1;121.16;101.82;66.64;2017-01-24;LIVI;;S04;0;0.0;0.0;
C02150;T03172;2;L1003;sofa;kompakt;1;762.09;640.41;419.15;2017-01-24;LIVI;;S02;0;0.0;0.0;
C02150;T03173;1;L1011;armchair;luna;1;451.73;379.61;248.45;2017-05-06;LIVI;;S03;0;0.0;0.0;
C02151;T03174;1;B3003;bed;kompakt;1;736.13;618.6;404.87;2016-05-26;BEDR;bed_system;S02;0;0.0;0.0;
C02151;T03174;2;B3011;mattress;premium;1;910.12;764.81;500.57;2016-05-26;BEDR;bed_system;S06;0;0.0;0.0;
C02151;T03174;3;B3030;nightstand;harmony;2;177.23;148.94;97.48;2016-05-26;BEDR;bed_system;S01;0;0.0;0.0;
C02151;T03175;1;L1030;side_table;oak;1;117.62;98.84;64.69;2016-09-01;LIVI;;S04;1;11.89;0.1011;B
C02151;T03176;1;B3020;headboard;harmony;1;284.97;239.47;156.73;2017-05-31;BEDR;bed_system;S01;0;0.0;0.0;
C02151;T03176;2;S8001;dresser;harmony;1;368.94;310.04;202.92;2017-05-31;STOR;;S01;0;0.0;0.0;
C02152;T03177;1;L1002;sofa;milano;1;1755.23;1474.98;965.38;2017-03-03;LIVI;;S01;1;181.58;0.1034;A
C02152;T03177;2;D2003;dining_table;kompakt;1;619.55;520.63;340.75;2017-03-03;DINI;dining_system;S02;0;0.0;0.0;
C02152;T03177;3;D2010;dining_chair;oak;6;149.76;125.85;82.37;2017-03-03;DINI;dining_system;S04;0;0.0;0.0;
C02152;T03177;4;D2020;sideboard;oak;1;659.25;553.99;362.59;2017-03-03;DINI;dining_system;S04;0;0.0;0.0;
C02153;T03178;1;G5031;led_strip;basic;1;19.5;16.38;10.72;2016-06-05;LIGH;;S08;0;0.0;0.0;
C02153;T03178;2;D2003;dining_table;kompakt;1;574.87;483.08;316.18;2016-06-05;DINI;dining_system;S02;2;89.08;0.1549;K
C02153;T03178;3;D2012;dining_chair;leather;4;195.68;164.43;107.62;2016-06-05;DINI;dining_system;S01;2;16.32;0.0834;A
C02154;T03179;1;B3040;wardrobe;harmony;1;1060.45;891.13;583.25;2015-11-08;BEDR;;S01;0;0.0;0.0;
C02155;T03180;1;B3001;bed;harmony;1;1069.85;899.04;588.42;2015-07-25;BEDR;bed_system;S01;0;0.0;0.0;
C02155;T03180;2;B3010;mattress;comfort;1;577.77;485.52;317.78;2015-07-25;BEDR;bed_system;S06;0;0.0;0.0;
C02155;T03180;3;B3020;headboard;harmony;1;278.44;233.99;153.14;2015-07-25;BEDR;bed_system;S01;0;0.0;0.0;
C02155;T03181;1;D2002;dining_table;walnut;1;1357.43;1140.7;746.59;2015-09-09;DINI;dining_system;S04;0;0.0;0.0;
C02155;T03181;2;D2011;dining_chair;fabric;6;115.02;96.66;63.26;2015-09-09;DINI;dining_system;S03;0;0.0;0.0;
C02155;T03181;3;D2020;sideboard;oak;1;657.24;552.3;361.48;2015-09-09;DINI;dining_system;S04;0;0.0;0.0;
C02155;T03181;4;G5010;table_lamp;luna;1;76.13;63.98;41.87;2015-09-09;LIGH;;S03;0;0.0;0.0;
C02155;T03181;5;L1003;sofa;kompakt;1;785.07;659.72;431.79;2015-09-09;LIVI;;S02;0;0.0;0.0;
C02156;T03182;1;L1010;armchair;harmony;1;605.86;509.12;333.22;2015-09-12;LIVI;;S01;0;0.0;0.0;
C02157;T03183;1;B3031;nightstand;kompakt;1;124.93;104.98;68.71;2015-11-03;BEDR;bed_system;S02;0;0.0;0.0;
C02158;T03184;1;K9011;kitchen_chair;fabric;6;98.68;82.92;54.27;2015-12-06;KITC;kitchen_system;S03;0;0.0;0.0;
C02158;T03185;1;K9002;kitchen_table;kompakt;1;292.69;245.96;160.98;2015-12-24;KITC;kitchen_system;S02;0;0.0;0.0;
C02158;T03185;2;K9010;kitchen_chair;oak;2;119.08;100.07;65.49;2015-12-24;KITC;kitchen_system;S04;0;0.0;0.0;
C02159;T03186;1;B3003;bed;kompakt;1;738.85;620.89;406.37;2016-02-20;BEDR;bed_system;S02;0;0.0;0.0;
C02159;T03186;2;B3010;mattress;comfort;1;600.02;504.22;330.01;2016-02-20;BEDR;bed_system;S06;0;0.0;0.0;
C02159;T03186;3;B3031;nightstand;kompakt;2;115.33;96.92;63.43;2016-02-20;BEDR;bed_system;S02;0;0.0;0.0;
C02160;T03187;1;K9001;kitchen_table;oak;1;467.16;392.57;256.94;2017-04-25;KITC;kitchen_system;S04;0;0.0;0.0;
C02161;T03188;1;U1020;parasol;basic;1;124.83;104.9;68.66;2017-05-05;OUTD;garden_system;S09;0;0.0;0.0;
C02162;T03189;1;U1010;garden_table;rattan;1;301.08;253.01;165.59;2016-09-29;OUTD;garden_system;S09;0;0.0;0.0;
C02162;T03189;2;U1001;garden_chair;rattan;4;123.98;104.18;68.19;2016-09-29;OUTD;garden_system;S09;0;0.0;0.0;
C02163;T03190;1;O4010;office_chair;ergo;1;356.55;299.62;196.1;2016-08-31;OFFI;office_system;S07;0;0.0;0.0;
C02164;T03191;1;E6002;tv;smart65;1;1233.6;1036.64;678.48;2016-11-17;ELEC;;S08;1;63.71;0.0516;M
C02164;T03192;1;L1020;coffee_table;oak;1;348.33;292.72;191.58;2016-12-02;LIVI;;S04;0;0.0;0.0;
C02164;T03192;2;L1050;rug;berber;1;181.6;152.6;99.88;2016-12-02;LIVI;;S05;0;0.0;0.0;
C02164;T03192;3;E6020;speakers;stereo;1;180.39;151.59;99.22;2016-12-02;ELEC;;S08;0;0.0;0.0;
C02164;T03193;1;C7030;curtain;linen;1;81.82;68.76;45.0;2017-02-06;DECO;;S05;0;0.0;0.0;
C02164;T03193;2;S8001;dresser;harmony;1;366.51;307.99;201.58;2017-02-06;STOR;;S01;0;0.0;0.0;
C02164;T03193;3;B3003;bed;kompakt;1;762.25;640.55;419.24;2017-02-06;BEDR;bed_system;S02;1;64.85;0.0851;B
C02164;T03193;4;B3010;mattress;comfort;1;579.45;486.93;318.7;2017-02-06;BEDR;bed_system;S06;1;62.3;0.1075;M
C02164;T03194;1;C7010;vase;ceramic;3;39.86;33.49;21.92;2017-04-17;DECO;;S05;0;0.0;0.0;
C02165;T03195;1;D2011;dining_chair;fabric;4;121.59;102.17;66.87;2016-05-29;DINI;dining_system;S03;0;0.0;0.0;
C02165;T03195;2;S8010;cabinet;oak;1;540.7;454.37;297.39;2016-05-29;STOR;;S04;1;66.85;0.1236;B
C02166;T03196;1;D2012;dining_chair;leather;2;201.67;169.47;110.92;2016-07-14;DINI;dining_system;S01;0;0.0;0.0;
C02166;T03196;2;L1021;coffee_table;glass;1;276.46;232.32;152.05;2016-07-14;LIVI;;S04;0;0.0;0.0;
C02166;T03197;1;U1001;garden_chair;rattan;2;120.82;101.53;66.45;2016-08-09;OUTD;garden_system;S09;0;0.0;0.0;
C02166;T03197;2;L1020;coffee_table;oak;1;340.77;286.36;187.42;2016-08-09;LIVI;;S04;0;0.0;0.0;
C02167;T03198;1;K9001;kitchen_table;oak;1;429.96;361.31;236.48;2017-02-06;KITC;kitchen_system;S04;1;43.98;0.1023;M
C02167;T03198;2;K9011;kitchen_chair;fabric;1;101.3;85.12;55.71;2017-02-06;KITC;kitchen_system;S03;0;0.0;0.0;
